Employee_ID,Department,Job_Level,Location,Gender,Education_Level,Performance_Rating,Monthly_Salary,Hire_Date,Exit_Date,Attrition_Status,Attrition_Type,Tenure_Years,Date_Error_Flag,Tenure_Flag
750,Finance,Junior,Johannesburg,Male,Bachelor,4,3668,12/12/2018,1/20/2023,1,Voluntary,2.597260274,OK,OK
751,Sales,Junior,Johannesburg,Male,Bachelor,5,3664,12/12/2018,,0,Active,6.731506849,OK,OK
752,Customer Support,Manager,Johannesburg,Female,Bachelor,5,3655,12/13/2018,5/15/2020,1,Voluntary,5.890410959,OK,OK
753,Finance,Senior,Accra,Female,Bachelor,1,3645,12/14/2018,,0,Active,1.019178082,OK,Missing Tenure
754,Engineering,Senior,Nairobi,Male,Diploma,3,3645,12/16/2018,,1,Voluntary,,Date Error,OK
755,Sales,Senior,Accra,Female,Diploma,3,3638,12/16/2018,,0,Active,2.394520548,OK,OK
756,HR,Mid,Accra,Male,Bachelor,4,3635,12/18/2018,2/23/2017,1,Voluntary,0.830136986,Date Error,OK
757,Finance,Mid,Accra,Male,Master,3,3634,12/19/2018,,0,Active,2.136986301,OK,OK
758,Operations,Mid,Accra,Female,Bachelor,5,3613,12/24/2018,,0,Active,7.589041096,OK,OK
759,Marketing,Junior,Lagos,Male,PhD,3,3611,1/1/2019,1/3/2024,1,Voluntary,5.62739726,OK,OK
760,HR,Mid,Nairobi,Female,Bachelor,4,3611,1/4/2019,,0,Active,6.61369863,OK,OK
761,Sales,Senior,Accra,Male,Bachelor,2,3611,1/9/2019,,0,Active,5.597260274,OK,OK
762,Engineering,Mid,Nairobi,Female,Diploma,2,3608,1/9/2019,6/22/2020,1,Voluntary,0.843835616,OK,OK
763,Engineering,Manager,Lagos,Female,Diploma,4,3605,1/18/2019,10/6/2022,1,Involuntary,8.123287671,OK,OK
764,HR,Mid,Accra,Male,Bachelor,1,3602,1/20/2019,,0,Active,9.065753425,OK,OK
765,Sales,Mid,Lagos,Female,Master,4,3596,1/20/2019,,0,Active,2.868493151,OK,OK
766,Operations,Mid,Accra,Male,PhD,1,3594,1/21/2019,,0,Active,3.523287671,OK,OK
767,HR,Mid,Lagos,Male,PhD,4,3592,1/26/2019,,0,Active,8.835616438,OK,Missing Tenure
768,Marketing,Senior,Lagos,Male,Bachelor,3,3583,1/28/2019,,1,Voluntary,,Date Error,OK
769,Engineering,Junior,Accra,Female,Master,3,3582,1/30/2019,,0,Active,3.18630137,OK,OK
770,Marketing,Mid,Accra,Male,Bachelor,4,3579,1/30/2019,,0,Active,5.709589041,OK,OK
771,Sales,Junior,Lagos,Male,Diploma,3,3575,2/1/2019,8/24/2022,1,Involuntary,4.076712329,OK,OK
772,Marketing,Mid,Johannesburg,Male,Master,2,3573,2/3/2019,,0,Active,10.9369863,OK,OK
773,Sales,Mid,Accra,Male,Bachelor,2,3572,2/5/2019,,0,Active,3.893150685,OK,OK
774,Engineering,Mid,Nairobi,Female,Diploma,3,3566,2/11/2019,,0,Active,2.057534247,OK,OK
775,HR,Manager,Nairobi,Male,Bachelor,3,3565,2/12/2019,,0,Active,7.649315068,OK,OK
776,Sales,Mid,Johannesburg,Male,Bachelor,4,3563,2/15/2019,,0,Active,10.77808219,OK,OK
777,Engineering,Senior,Nairobi,Male,Master,3,3555,2/17/2019,,0,Active,5.926027397,OK,OK
778,Finance,Mid,Lagos,Male,Bachelor,3,3554,2/19/2019,,0,Active,2.512328767,OK,OK
779,Finance,Mid,Nairobi,Female,PhD,3,3553,2/20/2019,,0,Active,4.123287671,OK,OK
780,Finance,Junior,Johannesburg,Male,Diploma,1,3539,2/20/2019,,0,Active,7.934246575,OK,OK
781,Finance,Junior,Lagos,Female,Bachelor,3,3531,2/20/2019,,0,Active,7.684931507,OK,OK
782,Operations,Mid,Accra,Male,Bachelor,5,3531,2/21/2019,,0,Active,10.97808219,OK,OK
783,Engineering,Mid,Accra,Male,Bachelor,4,3528,2/21/2019,,0,Active,8.235616438,OK,OK
784,Engineering,Junior,Nairobi,Female,Bachelor,3,3525,3/1/2019,,0,Active,2.512328767,OK,OK
785,Sales,Junior,Nairobi,Male,Master,3,3515,3/4/2019,,0,Active,6.219178082,OK,OK
786,Marketing,Junior,Accra,Female,Master,4,3512,3/5/2019,,0,Active,2.490410959,OK,OK
787,Operations,Manager,Lagos,Female,PhD,3,3498,3/7/2019,,0,Active,5.868493151,OK,Missing Tenure
788,Engineering,Junior,Lagos,Male,Master,1,3496,3/8/2019,,1,Voluntary,,Date Error,OK
789,Operations,Mid,Accra,Male,Master,2,3495,3/13/2019,,0,Active,7.4,OK,OK
790,Customer Support,Junior,Johannesburg,Female,Bachelor,3,3481,3/13/2019,8/23/2019,1,Voluntary,1.854794521,OK,Missing Tenure
791,Sales,Mid,Accra,Male,Master,5,3477,3/20/2019,,1,Involuntary,,Date Error,OK
792,Operations,Junior,Accra,Male,Bachelor,4,3470,3/24/2019,,0,Active,2.895890411,OK,OK
793,Operations,Junior,Lagos,Male,Bachelor,2,3467,3/24/2019,,0,Active,10.51780822,OK,OK
794,Finance,Mid,Nairobi,Male,Bachelor,2,3458,3/24/2019,6/27/2018,1,Voluntary,2.306849315,Date Error,OK
795,Sales,Junior,Accra,Female,Bachelor,4,3458,3/24/2019,,0,Active,2.287671233,OK,OK
796,Marketing,Junior,Nairobi,Male,Bachelor,4,3448,3/25/2019,7/16/2019,1,Voluntary,1.520547945,OK,OK
797,Customer Support,Junior,Lagos,Male,PhD,3,3438,4/1/2019,,0,Active,2.536986301,OK,OK
798,Operations,Junior,Accra,Female,Bachelor,3,3437,4/1/2019,,0,Active,2.197260274,OK,OK
799,Finance,Junior,Accra,Male,Diploma,1,3431,4/2/2019,,0,Active,5.463013699,OK,OK
800,Customer Support,Junior,Lagos,Male,Bachelor,4,3430,4/3/2019,,0,Active,1.22739726,OK,OK
801,Finance,Senior,Accra,Female,Diploma,4,3427,4/4/2019,,0,Active,2.194520548,OK,OK
802,Sales,Mid,Johannesburg,Male,Diploma,3,3426,4/6/2019,,0,Active,4.191780822,OK,OK
803,Operations,Mid,Nairobi,Female,Bachelor,4,3423,4/13/2019,9/30/2017,1,Voluntary,1.320547945,Date Error,Missing Tenure
804,Operations,Junior,Johannesburg,Female,Bachelor,3,3421,4/15/2019,,1,Voluntary,,Date Error,OK
805,Engineering,Manager,Accra,Male,Bachelor,1,3421,4/16/2019,,0,Active,1.728767123,OK,OK
806,HR,Mid,Johannesburg,Male,Master,3,3417,4/18/2019,5/31/2023,1,Voluntary,6.15890411,OK,OK
807,Customer Support,Junior,Lagos,Male,Master,2,3411,4/19/2019,3/21/2019,1,Voluntary,0.630136986,Date Error,Missing Tenure
808,Customer Support,Mid,Accra,Male,Bachelor,3,3392,4/20/2019,,1,Voluntary,,Date Error,OK
809,Engineering,Junior,Accra,Female,Bachelor,3,3390,4/23/2019,,0,Active,6.846575342,OK,OK
810,Sales,Junior,Accra,Female,Bachelor,3,3389,4/25/2019,2/13/2023,1,Voluntary,2.232876712,OK,OK
811,Customer Support,Mid,Nairobi,Male,Master,3,3386,4/27/2019,,0,Active,3.446575342,OK,OK
812,Marketing,Senior,Lagos,Female,Diploma,3,3374,5/6/2019,,0,Active,4.345205479,OK,OK
813,Sales,Mid,Accra,Female,Diploma,1,3373,5/7/2019,11/23/2023,1,Voluntary,3.430136986,OK,OK
814,Customer Support,Senior,Lagos,Female,Master,3,3369,5/8/2019,,0,Active,8.898630137,OK,OK
815,Marketing,Manager,Accra,Male,Bachelor,3,3366,5/12/2019,,0,Active,7.506849315,OK,OK
816,Operations,Junior,Lagos,Male,Diploma,3,3361,5/18/2019,3/29/2020,1,Involuntary,3.619178082,OK,OK
817,Operations,Junior,Lagos,Male,Bachelor,4,3360,5/19/2019,,0,Active,8.498630137,OK,Missing Tenure
818,Engineering,Mid,Nairobi,Female,PhD,4,3360,5/25/2019,,1,Involuntary,,Date Error,OK
819,Sales,Mid,Nairobi,Male,Master,4,3359,5/25/2019,,0,Active,6.128767123,OK,OK
820,Engineering,Mid,Lagos,Female,Master,3,3356,5/25/2019,,0,Active,10.08219178,OK,OK
821,HR,Manager,Lagos,Male,Bachelor,2,3353,5/30/2019,,0,Active,6.854794521,OK,OK
822,Sales,Senior,Lagos,Male,Bachelor,4,3352,5/30/2019,6/9/2023,1,Voluntary,1.578082192,OK,OK
823,Engineering,Mid,Nairobi,Male,PhD,3,3349,5/31/2019,,0,Active,1.194520548,OK,Missing Tenure
824,Engineering,Junior,Accra,Female,PhD,3,3346,6/6/2019,,1,Voluntary,,Date Error,OK
825,Operations,Senior,Accra,Male,Bachelor,2,3333,6/7/2019,5/19/2021,1,Voluntary,3.561643836,OK,OK
826,Customer Support,Manager,Accra,Female,Master,4,3330,6/9/2019,,0,Active,8.504109589,OK,OK
827,Engineering,Senior,Lagos,Male,Bachelor,2,3329,6/11/2019,,0,Active,5.931506849,OK,Missing Tenure
828,Engineering,Junior,Lagos,Male,Bachelor,5,3326,6/11/2019,,1,Involuntary,,Date Error,OK
829,HR,Mid,Nairobi,Male,Master,4,3324,6/12/2019,,0,Active,9.709589041,OK,OK
830,Engineering,Junior,Accra,Male,Bachelor,3,3323,6/14/2019,,0,Active,7.046575342,OK,OK
831,Engineering,Junior,Lagos,Male,PhD,4,3319,6/14/2019,5/20/2024,1,Involuntary,6.610958904,OK,OK
832,Engineering,Junior,Nairobi,Male,Diploma,3,3317,6/14/2019,9/30/2024,1,Voluntary,6.690410959,OK,OK
833,Sales,Mid,Nairobi,Male,Bachelor,4,3316,6/15/2019,,0,Active,1.216438356,OK,OK
834,Sales,Senior,Lagos,Male,PhD,3,3315,6/16/2019,,0,Active,5.326027397,OK,OK
835,Operations,Junior,Lagos,Female,PhD,4,3307,6/16/2019,,0,Active,2.819178082,OK,OK
836,Engineering,Mid,Accra,Female,Diploma,3,3306,6/16/2019,,0,Active,3.202739726,OK,OK
837,Customer Support,Mid,Johannesburg,Male,Bachelor,5,3301,6/20/2019,5/15/2022,1,Voluntary,6.180821918,OK,Missing Tenure
838,Engineering,Mid,Accra,Female,Bachelor,3,3298,6/22/2019,,1,Voluntary,,Date Error,OK
839,Operations,Junior,Johannesburg,Female,Diploma,3,3297,6/28/2019,,0,Active,7.594520548,OK,OK
840,Finance,Mid,Nairobi,Male,PhD,4,3297,7/4/2019,12/24/2019,1,Voluntary,3.616438356,OK,OK
841,Sales,Senior,Lagos,Female,PhD,4,3297,7/8/2019,4/19/2022,1,Voluntary,0.802739726,OK,OK
842,Finance,Junior,Accra,Female,Diploma,3,3295,7/11/2019,,0,Active,7.8,OK,OK
843,Sales,Junior,Lagos,Male,Diploma,2,3291,7/12/2019,,0,Active,1.432876712,OK,OK
844,Customer Support,Junior,Lagos,Male,Diploma,3,3289,7/16/2019,12/21/2023,1,Voluntary,7.953424658,OK,OK
845,Sales,Manager,Accra,Female,PhD,5,3275,7/18/2019,,0,Active,7.243835616,OK,OK
846,Engineering,Senior,Nairobi,Male,Bachelor,4,3272,7/25/2019,,0,Active,2.084931507,OK,OK
847,Sales,Senior,Johannesburg,Male,Bachelor,4,3269,7/28/2019,,0,Active,4.263013699,OK,OK
848,Customer Support,Mid,Lagos,Male,Bachelor,1,3268,7/29/2019,,0,Active,8.320547945,OK,OK
849,Operations,Mid,Nairobi,Male,Bachelor,3,3263,7/31/2019,,0,Active,4.224657534,OK,OK
850,Operations,Junior,Accra,Female,Diploma,3,3257,8/1/2019,,0,Active,5.287671233,OK,Missing Tenure
851,Sales,Mid,Lagos,Female,Bachelor,4,3255,8/12/2019,,1,Involuntary,,Date Error,OK
852,HR,Manager,Accra,Female,PhD,1,3250,8/19/2019,,0,Active,8.238356164,OK,OK
853,Sales,Mid,Lagos,Male,PhD,4,3248,8/19/2019,,0,Active,1.517808219,OK,OK
854,Marketing,Senior,Johannesburg,Male,Master,3,3244,8/23/2019,,0,Active,3.473972603,OK,OK
855,Sales,Senior,Nairobi,Male,Diploma,2,3243,8/23/2019,1/10/2021,1,Involuntary,1.205479452,OK,OK
856,Sales,Junior,Accra,Male,Bachelor,3,3242,8/27/2019,8/9/2023,1,Voluntary,7.646575342,OK,OK
857,Sales,Manager,Lagos,Male,Bachelor,3,3241,9/2/2019,,0,Active,6.057534247,OK,OK
858,Operations,Junior,Lagos,Female,Bachelor,3,3237,9/2/2019,,0,Active,3.909589041,OK,OK
859,Operations,Mid,Lagos,Female,PhD,2,3237,9/3/2019,,0,Active,6.97260274,OK,OK
860,Sales,Junior,Nairobi,Male,Bachelor,2,3237,9/4/2019,6/7/2022,1,Voluntary,1.528767123,OK,OK
861,HR,Junior,Nairobi,Female,Diploma,4,3236,9/5/2019,,0,Active,7.816438356,OK,Missing Tenure
862,Engineering,Mid,Lagos,Male,PhD,2,3235,9/6/2019,,1,Voluntary,,Date Error,OK
863,Operations,Junior,Lagos,Female,PhD,3,3232,9/6/2019,,0,Active,4.594520548,OK,OK
864,Engineering,Mid,Accra,Female,Diploma,3,3231,9/12/2019,,0,Active,9.339726027,OK,Missing Tenure
865,Engineering,Mid,Accra,Male,Bachelor,3,3226,9/15/2019,,1,Voluntary,,Date Error,OK
866,Operations,Junior,Lagos,Female,Bachelor,4,3222,9/16/2019,,0,Active,4.073972603,OK,OK
867,Sales,Junior,Lagos,Female,Bachelor,3,3220,9/18/2019,,0,Active,6.043835616,OK,Missing Tenure
868,Sales,Mid,Nairobi,Male,Diploma,4,3216,9/20/2019,,1,Involuntary,,Date Error,Missing Tenure
869,Marketing,Junior,Nairobi,Female,Bachelor,3,3211,9/20/2019,,1,Involuntary,,Date Error,OK
870,Customer Support,Senior,Accra,Male,PhD,2,3211,9/21/2019,,0,Active,9.490410959,OK,OK
871,Engineering,Mid,Lagos,Male,Bachelor,2,3210,9/23/2019,,0,Active,6.473972603,OK,OK
872,Engineering,Senior,Accra,Male,Diploma,3,3206,9/25/2019,,0,Active,6.2,OK,OK
873,Finance,Senior,Accra,Male,Bachelor,3,3204,9/25/2019,6/15/2015,1,Involuntary,1.328767123,Date Error,OK
874,Engineering,Mid,Nairobi,Female,Bachelor,4,3202,9/26/2019,,0,Active,7.55890411,OK,OK
875,Sales,Senior,Accra,Male,Master,3,3193,9/29/2019,,0,Active,8.073972603,OK,OK
876,Sales,Junior,Lagos,Female,Bachelor,3,3192,9/30/2019,,0,Active,4.857534247,OK,OK
877,Finance,Junior,Accra,Female,Bachelor,2,3188,10/2/2019,,0,Active,5.169863014,OK,OK
878,Finance,Senior,Johannesburg,Male,Bachelor,3,3180,10/4/2019,,0,Active,9.523287671,OK,Missing Tenure
879,Sales,Mid,Lagos,Female,Master,3,3176,10/5/2019,,1,Voluntary,,Date Error,OK
880,Engineering,Senior,Accra,Male,Bachelor,3,3169,10/7/2019,,0,Active,7.032876712,OK,OK
881,Engineering,Senior,Lagos,Male,Master,3,3164,10/11/2019,7/5/2023,1,Involuntary,3.709589041,OK,OK
882,Finance,Senior,Nairobi,Male,Bachelor,2,3156,10/13/2019,,0,Active,3.975342466,OK,OK
883,Sales,Manager,Johannesburg,Male,Bachelor,4,3149,10/14/2019,,0,Active,5.550684932,OK,Missing Tenure
884,Sales,Mid,Accra,Male,Bachelor,4,3143,10/15/2019,,1,Voluntary,,Date Error,OK
885,HR,Junior,Johannesburg,Female,PhD,3,3136,10/17/2019,,0,Active,8.509589041,OK,OK
886,Sales,Mid,Johannesburg,Male,PhD,3,3133,10/20/2019,,0,Active,2.452054795,OK,OK
887,Finance,Mid,Johannesburg,Male,Bachelor,5,3128,10/21/2019,4/28/2022,1,Voluntary,5.4,OK,OK
888,Engineering,Mid,Lagos,Female,Bachelor,3,3118,10/27/2019,,0,Active,4.597260274,OK,OK
889,Sales,Senior,Lagos,Female,Diploma,3,3115,10/27/2019,,0,Active,2.830136986,OK,OK
890,Engineering,Senior,Lagos,Female,Bachelor,2,3113,10/28/2019,,0,Active,8.78630137,OK,OK
891,Finance,Mid,Nairobi,Male,Bachelor,3,3112,10/28/2019,,0,Active,6.931506849,OK,OK
892,Marketing,Junior,Lagos,Female,PhD,2,3110,11/2/2019,11/25/2019,1,Voluntary,0.673972603,OK,OK
893,Marketing,Mid,Nairobi,Female,PhD,5,3109,11/5/2019,,0,Active,6.698630137,OK,OK
894,Engineering,Junior,Lagos,Female,Bachelor,4,3108,11/9/2019,6/5/2017,1,Voluntary,1.054794521,Date Error,OK
895,Finance,Manager,Nairobi,Female,Bachelor,4,3106,11/13/2019,,0,Active,4.35890411,OK,OK
896,Sales,Junior,Nairobi,Male,Master,4,3101,11/13/2019,,0,Active,2.64109589,OK,OK
897,Engineering,Junior,Accra,Male,Master,3,3098,11/14/2019,,0,Active,6.169863014,OK,Missing Tenure
898,Marketing,Junior,Nairobi,Male,Diploma,3,3096,11/15/2019,,1,Voluntary,,Date Error,OK
899,Sales,Mid,Lagos,Male,Bachelor,4,3094,11/22/2019,,0,Active,4.682191781,OK,OK
900,Sales,Mid,Nairobi,Female,Bachelor,5,3088,12/1/2019,9/5/2021,1,Involuntary,6.095890411,OK,OK
901,Sales,Junior,Lagos,Male,Bachelor,3,3081,12/4/2019,,0,Active,2.104109589,OK,Missing Tenure
902,Sales,Junior,Lagos,Female,Bachelor,5,3079,12/5/2019,,1,Involuntary,,Date Error,OK
903,Sales,Mid,Johannesburg,Female,Diploma,3,3071,12/5/2019,5/18/2020,1,Voluntary,2.430136986,OK,OK
904,Operations,Junior,Accra,Male,Master,3,3055,12/6/2019,5/3/2019,1,Voluntary,3.42739726,Date Error,OK
905,Engineering,Senior,Nairobi,Male,Bachelor,3,3054,12/11/2019,12/22/2021,1,Involuntary,2.564383562,OK,OK
906,Marketing,Mid,Lagos,Female,Diploma,3,3028,12/11/2019,,0,Active,2.043835616,OK,Missing Tenure
907,Marketing,Mid,Lagos,Female,Bachelor,1,3024,12/13/2019,,1,Voluntary,,Date Error,OK
908,Engineering,Junior,Accra,Male,Master,3,3023,12/23/2019,,0,Active,4.18630137,OK,OK
909,Engineering,Manager,Lagos,Male,Master,3,3022,12/23/2019,,0,Active,9.021917808,OK,OK
910,Engineering,Mid,Accra,Male,Bachelor,3,3015,12/24/2019,,0,Active,10.22739726,OK,OK
911,Operations,Senior,Accra,Female,Bachelor,3,2998,12/27/2019,,0,Active,5.82739726,OK,OK
912,Engineering,Junior,Accra,Male,PhD,5,2997,12/29/2019,,0,Active,1.887671233,OK,OK
913,Finance,Mid,Accra,Female,Bachelor,3,2989,1/1/2020,,0,Active,9.449315068,OK,OK
914,Engineering,Junior,Johannesburg,Male,Bachelor,3,2982,1/4/2020,,0,Active,1.093150685,OK,OK
915,Operations,Mid,Johannesburg,Male,Bachelor,2,2976,1/5/2020,,0,Active,3.098630137,OK,OK
916,Engineering,Manager,Lagos,Male,Diploma,1,2963,1/13/2020,,0,Active,5.62739726,OK,OK
917,Engineering,Mid,Nairobi,Male,Bachelor,4,2963,1/14/2020,7/29/2023,1,Voluntary,5.432876712,OK,OK
918,Customer Support,Junior,Accra,Male,PhD,3,2962,1/18/2020,2/23/2022,1,Voluntary,6.789041096,OK,OK
919,HR,Junior,Nairobi,Male,Bachelor,4,2961,1/25/2020,1/19/2020,1,Voluntary,0.8,Date Error,OK
920,Sales,Mid,Nairobi,Male,Bachelor,2,2960,1/26/2020,,0,Active,9.079452055,OK,OK
921,Marketing,Junior,Johannesburg,Male,PhD,3,2960,2/1/2020,,0,Active,7.293150685,OK,OK
922,Operations,Junior,Lagos,Male,Diploma,3,2958,2/1/2020,8/8/2017,1,Voluntary,2.065753425,Date Error,OK
923,Marketing,Senior,Nairobi,Female,Bachelor,3,2957,2/3/2020,9/30/2023,1,Involuntary,4.276712329,OK,OK
924,HR,Mid,Accra,Male,Bachelor,1,2956,2/6/2020,5/9/2021,1,Voluntary,7.271232877,OK,OK
925,Engineering,Junior,Johannesburg,Male,Bachelor,2,2955,2/6/2020,,0,Active,10.89315068,OK,OK
926,Sales,Manager,Accra,Female,Diploma,3,2950,2/6/2020,,0,Active,5.75890411,OK,Missing Tenure
927,Engineering,Junior,Lagos,Female,Bachelor,2,2949,2/7/2020,,1,Involuntary,,Date Error,OK
928,Operations,Manager,Nairobi,Male,Master,5,2944,2/10/2020,,0,Active,1.679452055,OK,OK
929,Finance,Junior,Nairobi,Female,Master,3,2940,2/12/2020,,0,Active,5.953424658,OK,OK
930,Engineering,Manager,Accra,Female,Bachelor,2,2933,2/20/2020,5/23/2020,1,Voluntary,4.865753425,OK,OK
931,Sales,Mid,Johannesburg,Female,Bachelor,2,2930,2/20/2020,,0,Active,4.660273973,OK,OK
932,Marketing,Senior,Accra,Male,Diploma,3,2929,2/24/2020,,0,Active,7.073972603,OK,OK
933,Customer Support,Manager,Lagos,Female,Bachelor,2,2924,2/24/2020,,0,Active,8.42739726,OK,Missing Tenure
934,Operations,Junior,Accra,Male,Diploma,4,2922,2/25/2020,,1,Voluntary,,Date Error,OK
935,Sales,Manager,Accra,Female,PhD,5,2919,2/27/2020,,0,Active,2.542465753,OK,OK
936,Engineering,Mid,Lagos,Female,Bachelor,3,2916,3/1/2020,10/16/2024,1,Involuntary,7.043835616,OK,OK
937,Sales,Mid,Lagos,Male,Bachelor,3,2915,3/11/2020,,0,Active,5.726027397,OK,OK
938,Customer Support,Junior,Accra,Female,Master,1,2912,3/13/2020,,0,Active,6.526027397,OK,OK
939,Sales,Mid,Accra,Male,Bachelor,3,2910,3/14/2020,,0,Active,5.298630137,OK,OK
940,Operations,Junior,Lagos,Female,Bachelor,3,2904,3/18/2020,,0,Active,10.75890411,OK,OK
941,Engineering,Mid,Nairobi,Male,Master,3,2904,3/19/2020,,0,Active,5.95890411,OK,OK
942,Operations,Mid,Johannesburg,Male,Master,3,2899,3/21/2020,,0,Active,10.50410959,OK,OK
943,Finance,Senior,Accra,Male,Master,4,2898,3/24/2020,,0,Active,9.016438356,OK,OK
944,Marketing,Senior,Lagos,Female,Diploma,3,2886,3/24/2020,,0,Active,8.128767123,OK,OK
945,Sales,Mid,Accra,Male,Bachelor,2,2886,3/27/2020,,0,Active,6.704109589,OK,OK
946,Sales,Junior,Accra,Male,Master,4,2879,3/28/2020,11/15/2021,1,Involuntary,1.249315068,OK,OK
947,Sales,Junior,Nairobi,Male,Diploma,3,2877,3/28/2020,,0,Active,8.731506849,OK,OK
948,Marketing,Junior,Lagos,Female,Bachelor,4,2873,3/30/2020,,0,Active,1.142465753,OK,OK
949,Marketing,Junior,Accra,Female,Master,2,2856,4/6/2020,,0,Active,10.06575342,OK,OK
950,Operations,Junior,Accra,Male,Diploma,4,2854,4/6/2020,,0,Active,7.057534247,OK,OK
951,Operations,Junior,Accra,Male,Master,4,2853,4/10/2020,,0,Active,7.668493151,OK,OK
952,Finance,Manager,Nairobi,Male,Bachelor,2,2847,4/10/2020,,0,Active,5.18630137,OK,OK
953,Sales,Mid,Johannesburg,Male,Bachelor,4,2845,4/11/2020,,0,Active,10.55342466,OK,Missing Tenure
954,Customer Support,Junior,Accra,Male,Diploma,3,2843,4/11/2020,,1,Voluntary,,Date Error,OK
955,Engineering,Mid,Accra,Female,Master,5,2842,4/15/2020,11/22/2020,1,Involuntary,6.175342466,OK,OK
956,Engineering,Junior,Johannesburg,Male,Bachelor,2,2834,4/22/2020,8/27/2021,1,Voluntary,3.561643836,OK,OK
957,Operations,Mid,Johannesburg,Male,Bachelor,3,2824,4/22/2020,,0,Active,7.635616438,OK,OK
958,Sales,Mid,Lagos,Male,Master,3,2823,4/26/2020,,0,Active,3.416438356,OK,OK
959,Sales,Mid,Accra,Female,Master,5,2822,4/26/2020,,0,Active,1.852054795,OK,OK
960,HR,Mid,Accra,Female,PhD,3,2819,4/28/2020,,0,Active,7.484931507,OK,OK
961,Sales,Manager,Lagos,Female,Bachelor,5,2814,5/1/2020,,0,Active,6.819178082,OK,OK
962,Operations,Manager,Lagos,Male,Bachelor,5,2813,5/6/2020,,0,Active,6.054794521,OK,Missing Tenure
963,Engineering,Mid,Accra,Male,PhD,3,2810,5/7/2020,,1,Involuntary,,Date Error,OK
964,Engineering,Mid,Lagos,Male,Master,4,2804,5/7/2020,,0,Active,5.865753425,OK,OK
965,Engineering,Mid,Accra,Male,Bachelor,5,2802,5/12/2020,,0,Active,6.216438356,OK,OK
966,Engineering,Junior,Nairobi,Male,Diploma,3,2796,5/13/2020,,0,Active,5.778082192,OK,OK
967,Finance,Mid,Accra,Female,Master,3,2796,5/16/2020,,0,Active,3.821917808,OK,Missing Tenure
968,Engineering,Junior,Accra,Female,Bachelor,3,2793,5/22/2020,,1,Voluntary,,Date Error,OK
969,Operations,Mid,Lagos,Female,Master,3,2791,5/26/2020,,0,Active,3.421917808,OK,OK
970,Operations,Mid,Lagos,Male,Bachelor,1,2786,5/29/2020,,0,Active,7.350684932,OK,OK
971,Finance,Junior,Johannesburg,Female,Bachelor,3,2786,5/30/2020,,0,Active,7.728767123,OK,OK
972,Customer Support,Manager,Lagos,Male,Bachelor,3,2785,5/31/2020,,0,Active,4.219178082,OK,OK
973,HR,Manager,Accra,Male,Diploma,3,2784,6/1/2020,,0,Active,8.906849315,OK,OK
974,Sales,Senior,Nairobi,Female,Bachelor,2,2782,6/2/2020,12/11/2021,1,Voluntary,1.071232877,OK,OK
975,Sales,Mid,Accra,Male,Bachelor,4,2780,6/5/2020,7/23/2016,1,Voluntary,2.284931507,Date Error,Missing Tenure
976,Engineering,Senior,Johannesburg,Male,Bachelor,4,2778,6/6/2020,,1,Involuntary,,Date Error,OK
977,Operations,Junior,Lagos,Male,Master,2,2777,6/8/2020,,0,Active,6.263013699,OK,OK
978,Sales,Senior,Lagos,Female,Master,4,2772,6/13/2020,,0,Active,1.887671233,OK,OK
979,Operations,Junior,Accra,Female,Master,4,2768,6/15/2020,,0,Active,5.750684932,OK,OK
980,Operations,Senior,Lagos,Male,Diploma,5,2765,6/16/2020,1/12/2021,1,Involuntary,0.75890411,OK,OK
981,Engineering,Junior,Nairobi,Female,Bachelor,1,2758,6/17/2020,,0,Active,7.252054795,OK,OK
982,HR,Senior,Nairobi,Male,Bachelor,3,2757,6/19/2020,11/6/2024,1,Voluntary,1.75890411,OK,OK
983,Sales,Manager,Accra,Male,PhD,5,2756,6/19/2020,,0,Active,10.72328767,OK,OK
984,Sales,Junior,Accra,Female,Master,5,2756,7/4/2020,,0,Active,9.109589041,OK,OK
985,Finance,Mid,Nairobi,Female,Master,4,2756,7/5/2020,,0,Active,6.378082192,OK,OK
986,Operations,Manager,Johannesburg,Female,Bachelor,4,2751,7/8/2020,,0,Active,7.419178082,OK,OK
987,Finance,Mid,Accra,Male,Bachelor,2,2751,7/13/2020,,0,Active,2.131506849,OK,OK
988,Engineering,Senior,Lagos,Female,Bachelor,3,2749,7/15/2020,,0,Active,1.443835616,OK,OK
989,Engineering,Mid,Accra,Female,Diploma,3,2748,7/17/2020,3/3/2018,1,Voluntary,1.238356164,Date Error,OK
990,Marketing,Mid,Johannesburg,Female,Diploma,2,2744,7/21/2020,,0,Active,8.087671233,OK,OK
991,HR,Junior,Accra,Male,PhD,4,2744,7/30/2020,,0,Active,1.715068493,OK,OK
992,Finance,Junior,Accra,Female,Bachelor,2,2742,8/1/2020,,0,Active,8.769863014,OK,OK
993,Engineering,Senior,Nairobi,Female,Bachelor,3,2741,8/1/2020,,0,Active,4.794520548,OK,OK
994,Operations,Mid,Accra,Male,Diploma,5,2741,8/4/2020,11/9/2024,1,Voluntary,6.654794521,OK,OK
995,Engineering,Mid,Lagos,Male,PhD,2,2739,8/10/2020,,0,Active,1.38630137,OK,OK
996,Sales,Mid,Lagos,Male,Bachelor,5,2739,8/10/2020,,0,Active,5.005479452,OK,OK
997,Customer Support,Mid,Accra,Female,Master,5,2732,8/11/2020,10/7/2023,1,Involuntary,7.334246575,OK,OK
